Title ID	PSN Name	Region	Match Type	Redump Title	Serial
NPJJ00323	Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi 2	JP	exact	Nippon Pro Mahjong Renmei Kounin: Doujou Yaburi 2	SLPS-02484
NPJJ00324	Kakuge-Yaro: Fighting Game Creator	JP	fuzzy:0.99	Kakuge Yarou: Fighting Game Creator	SLPS-02595
NPJJ00325	Yakitori Musume: Sugo Ude Hanjouki	JP	fuzzy:0.98	Yakitori Musume: Sugoude Hanjouki	SLPM-80634 / SLPS-03435
NPJJ00327	Family Chess	JP	exact	Family Chess	SLPS-03392
NPJJ00328	Sentimental Graffiti	JP	exact	Sentimental Graffiti	SLPS-03184
NPJJ00329	Deadheat Road	JP	exact	Deadheat Road	SLPS-00267
NPJJ00330	Family Diamond	JP	exact	Family Diamond	SLPS-03348
NPJJ00331	The Pro Mahjong: Menkyo Minnaten	JP	fuzzy:0.87	The Pro Mahjong: Menkyo Kaiden | The Pro Mahjong: Menkyo Kaiden [Reprint]	SLPM-86139 / SLPS-02632 / SLPS-03104
NPJJ00332	Tokimeki no Houkago	JP	fuzzy:0.90	Tokimeki No Houkago: Ne Quiz Siyo [PSone Books] | Tokimeki no Houkago: Ne Quiz Shiyo	SLPM-86094 / SLPM-86347 / SLPM-87307
NPJJ00333	Thunder Force V: Perfect System	JP	exact	Thunder Force V: Perfect System	SLPS-01406 / SLPS-02211
NPJJ00334	Neorude	JP	exact	Neorude (Disc 1) (Game Disc) | Neorude (Disc 2) (Special Disc) | Neorude [Technosoft Collection]	SLPS-00823 / SLPS-00824 / SLPS-02212
NPJJ00335	Family Gunjin Shogi	JP	fuzzy:0.97	Family Gunjin Shougi	SLPS-03379
NPJJ00336	Puppet Zoo Pilomy	JP	exact	Puppet Zoo Pilomy	SLPS-00149
NPJJ00337	Simple 1500 Series Vol. 14: The Block Kuzushi	JP	exact	Simple 1500 Series Vol. 14: The Block Kuzushi	SLPS-02227 / SLPS-02450
NPJJ00338	Simple 1500 Series Vol. 15: The Pachinko	JP	exact	Simple 1500 Series Vol. 15: The Pachinko	SLPS-02301 / SLPS-02451
NPJJ00339	Simple 1500 Series Vol. 18: The Bowling	JP	exact	Simple 1500 Series Vol. 18: The Bowling	SLPS-02433
NPJJ00340	Simple 1500 Series Vol. 31: The Sound Novel	JP	exact	Simple 1500 Series Vol. 31: The Sound Novel	SLPS-02840
NPJJ00341	Rockman 3: Dr. Wily no Saigo!?	JP	exact	Rockman 3: Dr. Wily no Saigo!?	SLPM-87258 / SLPS-02262
NPJJ00342	My Garden	JP	exact	My Garden	SLPS-02213
NPJJ00343	Uchuu Goushouden: Bakuretsu Akindo	JP	exact	Uchuu Goushouden: Bakuretsu Akindo	SLPS-00236
NPJJ00344	Ganso Family Mahjong	JP	exact	Ganso Family Mahjong | Ganso Family Mahjong [Nichibutsu Select]	SLPS-01373 / SLPS-02787
NPJJ00345	Simple 1500 Series Vol. 32: The Boxing	JP	exact	Simple 1500 Series Vol. 32: The Boxing	SLPS-02922
NPJJ00346	Simple 1500 Series Vol. 35: The Shooting	JP	exact	Simple 1500 Series Vol. 35: The Shooting	SLPS-02910
NPJJ00347	Simple 1500 Series Vol. 37: The Illust Puzzle & Slide Puzzle	JP	exact	Simple 1500 Series Vol. 37: The Illust Puzzle & Slide Puzzle	SLPS-02958
NPJJ00348	Simple 1500 Series Vol. 43: The Hanafuda 2	JP	exact	Simple 1500 Series Vol. 43: The Hanafuda 2	SLPS-03009
NPJJ00350	Simple 1500 Series Vol. 28: The Dungeon RPG	JP	exact	Simple 1500 Series Vol. 28: The Dungeon RPG	SLPS-02726
NPJJ00351	Simple 1500 Series Vol. 33: The Takkyuu	JP	exact	Simple 1500 Series Vol. 33: The Takkyuu	SLPS-02908
NPJJ00352	Simple 1500 Series Vol. 39: The Mahjong 2	JP	exact	Simple 1500 Series Vol. 39: The Mahjong 2	SLPS-03004
NPJJ00353	Simple 1500 Series Vol. 40: The Shogi 2	JP	fuzzy:0.99	Simple 1500 Series Vol. 40: The Shougi 2	SLPS-03006
NPJJ00354	Zero Divide	JP	exact	Zero Divide	SLPM-80008 / SLPS-00083
NPJJ00356	Hoshi no Mahoroba	JP	exact	Hoshi no Mahoroba	SLPS-03267
NPJJ00357	Hamster Club	JP	fuzzy:0.95	Hamster Club-i	SLPS-03266
NPJJ00358	Fantastic Pinball Kyutenkai	JP	fuzzy:0.59(diff region)	Patriotic Pinball	SLES-04092 / SLUS-01539
NPJJ00359	Hashiriya: Ookami Tachi no Densetsu	JP	exact	Hashiriya: Ookami-tachi no Densetsu	SLPS-00704
NPJJ00360	Wolf Fang	JP	fuzzy:0.90	Wolf Fang: Kuuga 2001 | Wolf Fang: Kuuga 2001 [Maruan Series 7]	SLPS-00254 / SLPS-03073
NPJJ00361	Simple 1500 Series Vol. 36: The Renai Simulation	JP	fuzzy:0.86	Simple 1500 Series Vol. 71: The Ren'ai Simulation 2: Fureai	SLPM-86870
NPJJ00362	Simple 1500 Series Vol. 41: The Reversi 2	JP	exact	Simple 1500 Series Vol. 41: The Reversi 2	SLPS-03010
NPJJ00363	Simple 1500 Series Vol. 44: The Card II	JP	fuzzy:0.96	Simple 1500 Series Vol. 44: The Card 2	SLPS-03007
NPJJ00364	Simple 1500 Series Vol. 45: The Block Kuzushi 2	JP	exact	Simple 1500 Series Vol. 45: The Block Kuzushi 2	SLPS-03036
NPJJ00365	Neorude 2	JP	exact	Neorude 2 | Neorude 2 [Technosoft Collection]	SLPS-01112 / SLPS-02254
NPJJ00366	Kisou Jidaigeki Sugoroku: Ninroku	JP	none		
NPJJ00367	Power Serve 3D Tennis	JP	exact(other region)	Power Serve 3D Tennis	SLUS-00105
NPJJ00368	Final Fantasy IX	JP	exact	Final Fantasy IX (Disc 1) | Final Fantasy IX (Disc 2) | Final Fantasy IX (Disc 3) | Final Fantasy IX (Disc 4)	SCPS-45500 / SCPS-45501 / SCPS-45502 / SCPS-45503 / SLPM-87388 / SLPM-87389 / SLPM-87390 / SLPM-87391 / SLPS-02000 / SLPS-02001 / SLPS-02002 / SLPS-02003
NPJJ00369	DonPachi	JP	exact	DonPachi	SLPM-86855 / SLPS-00548
NPJJ00370	Sekai Saikyou Ginsei Igo 3	JP	exact	Sekai Saikyou Ginsei Igo 3	SLPS-03563
NPJJ00371	Koutetsu Reiiki: Steeldom	JP	exact	Koutetsu Reiiki: Steeldom	SLPS-00431
NPJJ00372	Simple 1500 Series Vol. 48: The Puzzle 2	JP	exact	Simple 1500 Series Vol. 48: The Puzzle 2	SLPM-86698
NPJJ00373	Simple 1500 Series Vol. 49: The Casino	JP	exact	Simple 1500 Series Vol. 49: The Casino	SLPM-86699
NPJJ00374	Simple 1500 Series Vol. 53: The Helicopter	JP	exact	Simple 1500 Series Vol. 53: The Helicopter	SLPM-86701
NPJJ00375	Simple 1500 Series Vol. 55: The Darts	JP	exact	Simple 1500 Series Vol. 55: The Darts	SLPM-86714
NPJJ00376	Zero Divide 2	JP	exact	Zero Divide 2	SCPS-45079
NPJJ00377	DoDonPachi	JP	exact	DoDonPachi	SLPM-80286 / SLPS-01364
NPJJ00378	Jet CopterX	JP	fuzzy:0.96	Jet Copter X	SLPM-86894
NPJJ00379	Kaze no Oka Kouen Nite	JP	exact	Kaze no Oka Kouen Nite	SLPS-01565
NPJJ00380	Simple 1500 Series Vol. 56: The Sniper	JP	exact	Simple 1500 Series Vol. 56: The Sniper	SLPM-86762
NPJJ00381	Simple 1500 Series Vol. 57: The Meiro	JP	exact	Simple 1500 Series Vol. 57: The Meiro	SLPM-86715
NPJJ00382	Simple 1500 Series Vol. 59: The Suiri – IT Tantei: 18 no Jikenbo	JP	exact	Simple 1500 Series Vol. 59: The Suiri: IT Tantei 18 no Jikenbo	SLPM-86709
NPJJ00383	Simple 1500 Series Vol. 60: The Table Hockey	JP	exact	Simple 1500 Series Vol. 60: The Table Hockey	SLPM-86761
NPJJ00384	DewPrism	JP	exact	DewPrism	SCPS-45436 / SLPM-87402 / SLPS-02330 / SLPS-91455
NPJJ00385	Seiken Densetsu: Legend of Mana	JP	exact	Seiken Densetsu: Legend of Mana	SCPS-45416 / SLPM-87394 / SLPS-02170 / SLPS-02771 / SLPS-91456
NPJJ00386	Simple 1500 Series Vol.63: The Gun Shooting 2	JP	exact	Simple 1500 Series Vol. 63: The Gun Shooting 2	SLPM-86816
NPJJ00387	Simple 1500 Series Vol.64: The Kickboxing	JP	fuzzy:0.99	Simple 1500 Series Vol. 64: The Kick Boxing	SLPM-86841
NPJJ00388	Simple 1500 Series Vol.65: The Golf	JP	exact	Simple 1500 Series Vol. 65: The Golf	SLPM-86842
NPJJ00389	Simple 1500 Series Vol.70: The Onigokko	JP	fuzzy:0.95	Simple 1500 Series Vol. 86: The Onigokko	SLPM-87017
NPJJ00390	Neorude: Kizamareta Monshou	JP	exact	Neorude: Kizamareta Monshou	SLPS-02417
NPJJ00391	The Firemen 2: Pete & Danny	JP	exact	The Firemen 2: Pete & Danny	SLPS-00148 / SLPS-02090
NPJJ00392	Hi Takara O	JP	fuzzy:0.67	Mushi Taro [PSOne Books]	SLPS-91492
NPJJ00393	Reverthion	JP	exact	Reverthion	SLPS-00143
NPJJ00394	NOëL: La Neige	JP	exact	NOëL: La Neige (Disc 1) | NOëL: La Neige (Disc 2) | NOëL: La Neige (Disc 3)	SLPS-01190 / SLPS-01191 / SLPS-01192 / SLPS-01193 / SLPS-01194 / SLPS-01195
NPJJ00395	Zig Zag Ball	JP	none		
NPJJ00396	Simple 1500 Series Vol.69: The Putter Golf	JP	exact	Simple 1500 Series Vol. 69: The Putter Golf	SLPM-86868
NPJJ00397	Simple 1500 Series Vol.71: The Renai Simulation 2	JP	fuzzy:0.92	Simple 1500 Series Vol. 71: The Ren'ai Simulation 2: Fureai	SLPM-86870
NPJJ00398	Simple 1500 Series Vol.72: The Beach Volley	JP	exact	Simple 1500 Series Vol. 72: The Beach Volley	SLPM-86871
NPJJ00399	Simple 1500 Series Vol.74: The Horror Mystery	JP	fuzzy:0.90	Simple 1500 Series Vol. 74: The Horror Mystery: Sangeki-kan: Kevin Hakushaku no Fukkatsu	SLPM-86901
NPJJ00400	Kumitate Battle: Kuttu Ketto	JP	exact	Kumitate Battle Kuttu Ketto	SLPS-01208
NPJJ00401	Mahjong Youchien: Tamago-Gumi – Jong for Beginners	JP	fuzzy:0.66	Mahjong Youchien Tamago-gumi 2: Taikai e Ikou!	SLPS-02956
NPJJ00402	Makeruna! Makendo 2	JP	fuzzy:0.97	Makeruna! Makendou 2	SLPS-00128
NPJJ00403	Simple 1500 Series Vol. 78: The Zero Yon	JP	fuzzy:0.99	Simple 1500 Series Vol. 78: The Zeroyon	SLPM-86712
NPJJ00404	Simple 1500 Series Vol. 82: The Sensuikan	JP	exact	Simple 1500 Series Vol. 82: The Sensuikan	SLPM-86973
NPJJ00405	Simple 1500 Series Vol. 85: The Sengoku Bushou ~Tenka Touitsu no Yabou~	JP	exact	Simple 1500 Series Vol. 85: The Sengoku Bushou: Tenka Touitsu no Yabou	SLPM-87008
NPJJ00406	Simple 1500 Series Vol. 86: The Onigokko	JP	exact	Simple 1500 Series Vol. 86: The Onigokko	SLPM-87017
NPJJ00407	Maboroshi Tsukiyo	JP	exact	Maboroshi Tsukiyo [Reprint] (Disc 1) | Maboroshi Tsukiyo [Reprint] (Disc 2)	SLPS-03143 / SLPS-03144
NPJJ00408	NOëL: La Neige Special	JP	exact	NOëL: La Neige Special	SLPS-01515
NPJJ00409	Minna Atsumare! Igo Kyoushitsu	JP	exact	Minna Atsumare! Igo Kyoushitsu	SLPS-03554
NPJJ00410	Shin Megami Tensei	JP	exact	Shin Megami Tensei	SLPS-03170
NPJJ00411	Omise de Tensyu	JP	fuzzy:0.93	Omise de Tenshu	SLPS-01876
NPJJ00412	Zanac x Zanac	JP	exact	Zanac x Zanac	SLPM-80626 / SLPS-03354
NPJJ00413	Simple 1500 Series Vol.87: The Kyoutei	JP	exact	Simple 1500 Series Vol. 87: The Kyoutei	SLPM-87026
NPJJ00414	Simple 1500 Series Vol.88: The Gal Mahjong – Love Songs Idol ha High Rate	JP	fuzzy:0.99	Simple 1500 Series Vol. 88: The Gal Mahjong: Love Songs: Idol wa High Rate	SLPM-87023
NPJJ00415	Simple 1500 Series Vol.90: The Sensha	JP	exact	Simple 1500 Series Vol. 90: The Sensha	SLPM-87044
NPJJ00416	Simple 1500 Series Vol.91: The Gambler – Honoo no Tobaku Densetsu	JP	exact	Simple 1500 Series Vol. 91: The Gambler: Honoo no Tobaku Densetsu	SLPM-86975
NPJJ00417	elan	JP	fuzzy:0.75	Élan	SLPS-01925
NPJJ00418	Ungra Walker	JP	fuzzy:0.92	UnGro Walker	SLPM-87055
NPJJ00419	Battle Sugoroku: The Hunter (SuperLite 1500 Series)	JP	fuzzy:0.92(diff region)	Battle Hunter	SLUS-01335
NPJJ00420	Oekaki Puzzle (SuperLite 1500 Series)	JP	fuzzy:0.89	SuperLite 1500 Series: Oekaki Puzzle | SuperLite 1500 Series: Oekaki Puzzle 2 | SuperLite 1500 Series: Oekaki Puzzle 3 | SuperLite 1500 Series: Oekaki Puzzle 4 | SuperLite 1500 Series: Oekaki Puzzle 5	SLPM-86428 / SLPM-86533 / SLPM-86675 / SLPM-86800 / SLPS-02068
NPJJ00421	Sougaku Toshi Osaka	JP	exact	Sougaku Toshi Osaka (Disc 1) (Method) | Sougaku Toshi Osaka (Disc 2) (Object)	SLPS-01722 / SLPS-01723
NPJJ00422	Simple 1500 Series Vol. 95: The Hikouki	JP	exact	Simple 1500 Series Vol. 95: The Hikouki	SLPM-87070
NPJJ00423	Simple 1500 Series Vol. 97: The Squash	JP	exact	Simple 1500 Series Vol. 97: The Squash	SLPM-87088
NPJJ00424	Simple 1500 Series Vol. 98: The Futsal	JP	exact	Simple 1500 Series Vol. 98: The Futsal	SLPM-87087
NPJJ00425	Simple 1500 Series Vol. 99: The Kendo – Ken no Hanamichi	JP	fuzzy:0.99	Simple 1500 Series Vol. 99: The Kendou: Ken no Hanamichi	SLPM-87140
NPJJ00426	SuperLite1500 Series Hooockey!!	JP	fuzzy:0.98	SuperLite 1500 Series: Hooockey!!	SLPM-86488
NPJJ00427	SuperLite1500 Series Bomb Boat	JP	fuzzy:0.95	SuperLite 1500 Series: Bomboat	SLPM-87090
NPJJ00428	SuperLite1500 Series Oekaki Puzzle 2	JP	fuzzy:0.99	SuperLite 1500 Series: Oekaki Puzzle 2	SLPM-86428
NPJJ00429	Dokapon! Ikari no Tetsuken	JP	fuzzy:0.92	Dokapon! Ikari no Tekken	SLPM-80294 / SLPS-01559 / SLPS-91190
NPJJ00430	LSD	JP	fuzzy:0.88	LSD: Dream Emulator	SLPS-01556 / SLPS-01642
NPJJ00431	Marionette Company	JP	exact	Marionette Company	SLPM-86810 / SLPS-02058
NPJJ00432	Zero Kara no Shogi: Shogi Youchien – Ayumi Kumi	JP	fuzzy:0.92	0 Kara no Shogi: Shogi Youchien Ayumi-Gumi	SLPS-02044
NPJJ00433	Love Game's: Wai Wai Tennis	JP	exact	Love Game's: Wai Wai Tennis	PAPX-90014 / SLPM-86541 / SLPS-00686 / SLPS-01647
NPJJ00434	Anoko Doko Noko	JP	fuzzy:0.94	Ano Ko Doko no Ko	SLPS-01522
NPJJ00435	Shin Megami Tensei II	JP	exact	Shin Megami Tensei II	SLPM-86924
NPJJ00436	Simple 1500 Series Vol.100: The Uchuuhikoushi	JP	fuzzy:0.99	Simple 1500 Series Vol. 100: The Uchuu Hikoushi	SLPM-87141
NPJJ00437	Simple 1500 Series Vol. 101: The Sentou	JP	exact	Simple 1500 Series Vol. 101: The Sentou	SLPM-87142
NPJJ00438	SuperLite1500 Series Quiz Master Red	JP	fuzzy:0.99	SuperLite 1500 Series: Quiz Master: Red	SLPM-86516
NPJJ00439	Pangaea (SuperLite 1500 Series)	JP	fuzzy:0.88	SuperLite 1500 Series: Pangaea	SLPM-86276
NPJJ00440	The Curling (SuperLite 1500 Series)	JP	fuzzy:0.88	SuperLite 1500 Series: The Curling	SLPM-86237
NPJJ00441	Evergreen Avenue	JP	exact	Evergreen Avenue	SLPS-03278
NPJJ00442	RungRung: Oz no Mahou Tsukai – Another World	JP	fuzzy:0.76	Oz no Mahoutsukai: Another World: Rung Rung	SLPS-02335
NPJJ00443	Chocobo no Fushigi na Dungeon	JP	exact	Chocobo no Fushigi na Dungeon | Chocobo no Fushigi na Dungeon (Disc 1) | Chocobo no Fushigi na Dungeon (Disc 2) | Chocobo no Fushigi na Dungeon [PSOne Books]	SCPS-45163 / SCPS-45164 / SLPS-01234 / SLPS-91439
NPJJ00444	Chocobo no Fushigi Dungeon 2	JP	fuzzy:0.95	Chocobo no Fushigi na Dungeon | Chocobo no Fushigi na Dungeon (Disc 1) | Chocobo no Fushigi na Dungeon (Disc 2) | Chocobo no Fushigi na Dungeon 2 | Chocobo no Fushigi na Dungeon 2 (Disc 1) | Chocobo no Fushigi na Dungeon 2 (Disc 2) | Chocobo no Fushigi na Dungeon [PSOne Books]	SCPS-45163 / SCPS-45164 / SCPS-45351 / SCPS-45352 / SCPS-45371 / SLPS-01234 / SLPS-01771 / SLPS-91439
NPJJ00445	NOëL3 MISSION ON THE LINE	JP	fuzzy:0.98	NOëL 3: Mission on the Line (Disc 1) | NOëL 3: Mission on the Line (Disc 2) | NOëL 3: Mission on the Line (Disc 3)	SLPM-86609 / SLPM-86610 / SLPM-86611 / SLPS-01895 / SLPS-01896 / SLPS-01897
NPJJ00446	Silhouette Mirage	JP	exact(other region)	Silhouette Mirage	SLUS-00728
NPJJ00447	Akagawa Jirou: Yasoukyoku	JP	exact	Akagawa Jirou: Yasoukyoku	SLPS-01415 / SLPS-01462 / SLPS-91151 / SLPS-91503
NPJJ00448	Shin Megami Tensei if…	JP	fuzzy:0.98	Shin Megami Tensei If...	SLPM-87153 / SLPM-87154
NPJJ00449	Akagawa Jirou: Yasoukyoku 2	JP	exact	Akagawa Jirou: Yasoukyoku 2 | Akagawa Jirou: Yasoukyoku 2 [PSOne Books]	SLPS-03213 / SLPS-91505
NPJJ00450	Mahjong Youchien: Tamago-Gumi 2 – Taikai e Ikou!	JP	exact	Mahjong Youchien Tamago-gumi 2: Taikai e Ikou!	SLPS-02956
NPJJ00451	Marionette Company 2	JP	fuzzy:0.95	Marionette Company	SLPM-86810 / SLPS-02058
NPJJ00452	Quiz Master Blue (SuperLite 1500 Series)	JP	fuzzy:0.90	SuperLite 1500 Series: Quiz Master: Blue	SLPM-86517
NPJJ00453	Angolmois 99 (SuperLite 1500 Series)	JP	fuzzy:0.88	SuperLite 1500 Series: Angolmois 99	SLPM-86278
NPJJ00454	Endless Season: Anoko Doko Noko (SuperLite 1500 Series)	JP	fuzzy:0.64	Ano Ko Doko no Ko	SLPS-01522
NPJJ00455	Parasite Eve	JP	exact	Parasite Eve (Disc 1) | Parasite Eve (Disc 2)	SCPS-45203 / SCPS-45204 / SLPS-01230 / SLPS-01231
NPJJ00456	Parasite Eve II	JP	exact	Parasite Eve II (Disc 1) | Parasite Eve II (Disc 2)	SCPS-45467 / SCPS-45468 / SLPS-02480 / SLPS-02481
NPJJ00457	Lup*Salad	JP	none		
NPJJ00458	Battle Athletess: Daiundoukai Alternative	JP	exact	Battle Athletess: Daiundoukai Alternative	SLPM-86525 / SLPS-01133
NPJJ00459	Oekaki Puzzle 3 (SuperLite 1500 Series)	JP	fuzzy:0.89	SuperLite 1500 Series: Oekaki Puzzle | SuperLite 1500 Series: Oekaki Puzzle 2 | SuperLite 1500 Series: Oekaki Puzzle 3 | SuperLite 1500 Series: Oekaki Puzzle 4 | SuperLite 1500 Series: Oekaki Puzzle 5	SLPM-86428 / SLPM-86533 / SLPM-86675 / SLPM-86800 / SLPS-02068
NPJJ00460	Pinball Golden Logres (SuperLite 1500 Series)	JP	fuzzy:0.90	SuperLite 1500 Series: Pinball: Golden Logres	SLPM-86260
NPJJ00461	Quiz Master Yellow (SuperLite 1500 Series)	JP	fuzzy:0.90	SuperLite 1500 Series: Quiz Master: Yellow	SLPM-86518
NPJJ00462	Salary Man Champ: Tatakau Salary Man	JP	fuzzy:0.97	Salaryman Champ: Tatakau Salaryman	SLPM-86820
NPJJ00463	Saikyou Ginsei Mahjong	JP	exact	Saikyou Ginsei Mahjong	SLPS-03461
NPJJ00464	Memorial * Series: Sunsoft Vol. 4: Chou Wakusei Senki Metafight / Ripple Island	JP	fuzzy:0.89	Memorial Series: Sunsoft Vol. 1 | Memorial Series: Sunsoft Vol. 2 | Memorial Series: Sunsoft Vol. 3 | Memorial Series: Sunsoft Vol. 4 | Memorial Series: Sunsoft Vol. 5 | Memorial Series: Sunsoft Vol. 6	SLPS-03135 / SLPS-03181 / SLPS-03366 / SLPS-03382 / SLPS-03397 / SLPS-03486
NPJJ00465	Dragon Money	JP	exact	Dragon Money	SLPS-02037
NPJJ00466	NOON: New Type Action Game	JP	fuzzy:0.87	Noon	SLPM-86063
NPJJ00467	Shin Megami Tensei: Devil Children	JP	fuzzy:0.91	A Shin Megami Tensei: Devil Children: Kuro no Shoka no Sho	SLPM-87040
NPJJ00468	Oekaki Puzzle 4 (SuperLite 1500 Series)	JP	fuzzy:0.89	SuperLite 1500 Series: Oekaki Puzzle | SuperLite 1500 Series: Oekaki Puzzle 2 | SuperLite 1500 Series: Oekaki Puzzle 3 | SuperLite 1500 Series: Oekaki Puzzle 4 | SuperLite 1500 Series: Oekaki Puzzle 5	SLPM-86428 / SLPM-86533 / SLPM-86675 / SLPM-86800 / SLPS-02068
NPJJ00469	Saikyou Ginsei Chess	JP	exact	Saikyou Ginsei Chess	SLPS-03482
NPJJ00470	Umi no Nushi Tsuri: Takarajima ni Mukatte	JP	exact	Umi no Nushi-tsuri: Takarajima ni Mukatte	SLPM-80459 / SLPS-02172
NPJJ00471	Waku Waku Volley	JP	exact	Waku Waku Volley	SLPM-80342 / SLPS-01695 / SLPS-02346
NPJJ00472	Favorite Dear: Enkan no Monogatari	JP	exact	Favorite Dear: Enkan no Monogatari | Favorite Dear: Enkan no Monogatari [Best Edition]	SLPS-03286 / SLPS-03566
NPJJ00473	Irem Arcade Classics	JP	exact	Irem Arcade Classics	SLPS-00341
NPJJ00475	Oekaki Puzzle 5 (SuperLite 1500 Series)	JP	fuzzy:0.89	SuperLite 1500 Series: Oekaki Puzzle | SuperLite 1500 Series: Oekaki Puzzle 2 | SuperLite 1500 Series: Oekaki Puzzle 3 | SuperLite 1500 Series: Oekaki Puzzle 4 | SuperLite 1500 Series: Oekaki Puzzle 5	SLPM-86428 / SLPM-86533 / SLPM-86675 / SLPM-86800 / SLPS-02068
NPJJ00476	Cotton 100%	JP	fuzzy:0.88	SuperLite 1500 Series: Märchen Adventure: Cotton 100%	SLPM-87211
NPJJ00477	Touge Max – Saisoku Driver Master	JP	fuzzy:0.92	Touge Max: Saisoku Drift Master	SCPS-45006 / SLPS-00592 / SLPS-91041
NPJJ00478	Saikyou Ginsei Shogi 2	JP	fuzzy:0.98	Saikyou Ginsei Shougi 2	SLPS-03481
NPJJ00480	Battle Athletess: Daiundoukai GTO	JP	exact	Battle Athletess: Daiundoukai GTO (Grand Trial Onnanoco)	SLPM-86526 / SLPS-01548
NPJJ00481	Nobunaga no Yabou: Zenkokuban	JP	exact	Nobunaga no Yabou: Zenkokuban	SLPM-86605
NPJJ00482	Touge Max 2	JP	exact	Touge Max 2	SLPM-87093 / SLPS-01574 / SLPS-91153
NPJJ00483	Elan plus	JP	fuzzy:0.89	Élan Plus	SLPS-02759
NPJJ00485	Memorial * Series: Sunsoft Vol. 5: Raf World / Hebereke	JP	fuzzy:0.91	Memorial Series: Sunsoft Vol. 1 | Memorial Series: Sunsoft Vol. 2 | Memorial Series: Sunsoft Vol. 3 | Memorial Series: Sunsoft Vol. 4 | Memorial Series: Sunsoft Vol. 5 | Memorial Series: Sunsoft Vol. 6	SLPS-03135 / SLPS-03181 / SLPS-03366 / SLPS-03382 / SLPS-03397 / SLPS-03486
NPJJ00486	Umi no Oh! Yah!	JP	exact	Umi no Oh! Yah!	SLPM-80322 / SLPS-01623
NPJJ00487	Finger Flashing	JP	exact	Finger Flashing	SLPS-02158
NPJJ00488	Favorite Dear: Junshiro no Yogenmono	JP	fuzzy:0.90	Favorite Dear	SLPS-01759
NPJJ00489	Akumajou Dracula X: Gekka no Yasoukyoku	JP	exact	Akumajou Dracula X: Gekka no Yasoukyoku	SLPM-86023 / SLPM-86073 / SLPM-87328
NPJJ00490	Chrono Cross	JP	exact	Chrono Cross (Disc 1) | Chrono Cross (Disc 2)	SCPS-45447 / SCPS-45448 / SLPM-87395 / SLPM-87396 / SLPS-02364 / SLPS-02365 / SLPS-02777 / SLPS-02778 / SLPS-91464 / SLPS-91465
NPJJ00491	Asuka 120% Burning Fest. Special	JP	fuzzy:0.95	Asuka 120% Special: Burning Fest. Special	SLPS-00231
NPJJ00492	My Home Dream	JP	exact	My Home Dream	SLPS-00931 / SLPS-91085 / SLPS-91520
NPJJ00493	Le Concert pp (pianissimo)	JP	fuzzy:0.90	Le Concert: ff: Fortissimo | Le Concert: pp: Pianissimo	SLPS-02343 / SLPS-02344 / SLPS-02925 / SLPS-02926
NPJJ00494	Le Concert ff (fortissimo)	JP	fuzzy:0.90	Le Concert: ff: Fortissimo | Le Concert: pp: Pianissimo	SLPS-02343 / SLPS-02344 / SLPS-02925 / SLPS-02926
NPJJ00495	Koten Tsugoshuu: Shijin no Kan	JP	fuzzy:0.87	Koten Tsumego-shuu: Shijin no Maki	SLPS-00159 / SLPS-02593
NPJJ00496	Kohni Shogun	JP	fuzzy:0.88	Kouni Shougun	SLPS-02955
NPJJ00497	Dai-2-Ji Super Robot Taisen	JP	exact	Dai-2-Ji Super Robot Taisen	SLPS-02406
NPJJ00498	Dai-3-Ji Super Robot Taisen	JP	exact	Dai-3-Ji Super Robot Taisen	SLPS-02530
NPJJ00499	Super Robot Taisen EX	JP	exact	Super Robot Taisen EX	SLPS-02529
NPJJ00500	Yamasa Digi World: Tetra Master	JP	exact	Yamasa Digi World: Tetra Master	SLPM-80616 / SLPS-03212
NPJJ00501	Metamoru Panic: Doki Doki Youma Busters!!	JP	fuzzy:0.99	Metamor Panic: Doki Doki Youma Busters!!	SLPS-00039
NPJJ00502	Memorial * Series: Sunsoft Vol. 6: Battle Formula / Gimmick!	JP	fuzzy:0.91	Memorial Series: Sunsoft Vol. 1 | Memorial Series: Sunsoft Vol. 2 | Memorial Series: Sunsoft Vol. 3 | Memorial Series: Sunsoft Vol. 4 | Memorial Series: Sunsoft Vol. 5 | Memorial Series: Sunsoft Vol. 6	SLPS-03135 / SLPS-03181 / SLPS-03366 / SLPS-03382 / SLPS-03397 / SLPS-03486
NPJJ00503	Akagawa Jirou: Majotachi no Nemuri – Fukkatsusai	JP	fuzzy:0.99	Akagawa Jirou: Majo-tachi no Nemuri: Fukkatsusai	SLPS-01863
NPJJ00504	Art Camion Sugorokuden	JP	exact	Art Camion: Sugorokuden	SLPS-02710
NPJJ00505	Mahjong Uranai Fortuna: Tsuki no Megami-tachi	JP	exact	Mahjong Uranai Fortuna: Tsuki no Megami-tachi	SLPS-03123
NPJJ00506	Gotatsujin: Electro	JP	fuzzy:0.76	Goryuujin + Electro	SLPS-01620
NPJJ00507	Digital Glider Airman	JP	exact	Digital Glider Airman | Digital Glider Airman [PSOne Books]	SLPS-02276 / SLPS-91486
NPJJ00508	Star Gladiator: Episode I – Final Crusade	JP	exact	Star Gladiator: Episode I: Final Crusade	SLPM-80056 / SLPS-00539
NPJJ00509	Vampire Savior EX Edition	JP	exact	Vampire Savior: EX Edition	SLPS-01700
